Participant,Pair,Variation 1 Name,Image Rank 1 Result,Variation 2 Name,Image Rank 2 Result
Participant 68,15,Blue|None|Serif,1,Green|Image|Serif,0
Participant 68,16,Red|Image|Sans-Serif,0,Red|Illustration|Handwritten,1
Participant 68,17,Green|None|Serif,1,Green|None|Handwritten,0
Participant 68,18,Blue|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 68,19,Green|Image|Handwritten,0,Red|None|Sans-Serif,1
Participant 68,20,Blue|None|Sans-Serif,1,Red|None|Handwritten,0
Participant 68,21,Green|Image|Sans-Serif,0,Green|None|Serif,1
Participant 68,22,Red|Image|Serif,0,Blue|Illustration|Serif,1
Participant 68,23,Blue|Illustration|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 68,24,Green|Image|Handwritten,0,Blue|None|Serif,1
Participant 68,25,Blue|Image|Sans-Serif,1,Blue|Image|Serif,0
Participant 68,26,Green|None|Sans-Serif,1,Blue|Image|Serif,0
Participant 68,27,Blue|Image|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 68,28,Blue|Illustration|Serif,0,Red|Illustration|Sans-Serif,1
Participant 68,29,Blue|Illustration|Serif,1,Green|Illustration|Serif,0
Participant 68,30,Red|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 68,31,Green|Illustration|Serif,1,Green|Illustration|Handwritten,0
Participant 68,32,Red|Illustration|Handwritten,0,Blue|Image|Sans-Serif,1
Participant 68,33,Green|Image|Handwritten,1,Blue|Image|Handwritten,0
Participant 68,34,Green|Image|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 67,0,Red|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 67,1,Red|None|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 67,2,Red|Image|Serif,1,Red|None|Serif,0
Participant 67,3,Red|Illustration|Serif,0,Red|Image|Serif,1
Participant 67,4,Green|Image|Serif,1,Green|None|Serif,0
Participant 67,5,Blue|Illustration|Sans-Serif,1,Green|Image|Handwritten,0
Participant 67,6,Green|None|Handwritten,0,Blue|None|Handwritten,1
Participant 67,7,Green|Illustration|Serif,1,Red|Image|Serif,0
Participant 67,8,Green|Image|Sans-Serif,1,Red|Illustration|Serif,0
Participant 67,9,Red|Image|Sans-Serif,0,Red|Image|Serif,1
Participant 67,10,Red|Image|Handwritten,0,Green|Image|Serif,1
Participant 67,11,Blue|None|Handwritten,0,Blue|Image|Serif,1
Participant 67,12,Blue|Image|Handwritten,1,Red|Image|Handwritten,0
Participant 67,13,Green|Image|Handwritten,1,Green|None|Sans-Serif,0
Participant 67,14,Red|None|Serif,0,Blue|None|Serif,1
Participant 67,15,Green|None|Sans-Serif,0,Green|Image|Serif,1
Participant 67,16,Red|Image|Serif,0,Green|Illustration|Sans-Serif,1
Participant 67,17,Blue|Illustration|Sans-Serif,1,Green|Illustration|Sans-Serif,0
Participant 67,18,Blue|Illustration|Sans-Serif,1,Green|None|Sans-Serif,0
Participant 67,19,Green|None|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 67,20,Green|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 67,21,Blue|None|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 67,22,Blue|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 67,23,Red|None|Sans-Serif,0,Green|None|Handwritten,1
Participant 67,24,Green|None|Serif,0,Green|None|Sans-Serif,1
Participant 67,25,Green|None|Sans-Serif,0,Red|Illustration|Serif,1
Participant 67,26,Red|Image|Serif,0,Green|Illustration|Handwritten,1
Participant 67,27,Green|Image|Serif,1,Red|Illustration|Serif,0
Participant 67,28,Green|None|Serif,1,Blue|None|Handwritten,0
Participant 67,29,Green|Illustration|Sans-Serif,1,Red|None|Serif,0
Participant 67,30,Blue|None|Handwritten,1,Green|Illustration|Serif,0
Participant 67,31,Green|Image|Sans-Serif,1,Green|Image|Serif,0
Participant 67,32,Green|Image|Serif,1,Green|Image|Handwritten,0
Participant 67,33,Red|Image|Serif,0,Green|Image|Serif,1
Participant 67,34,Blue|Image|Handwritten,0,Blue|Image|Serif,1
Participant 66,0,Blue|Image|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 66,1,Red|Illustration|Sans-Serif,0,Blue|Image|Serif,1
Participant 66,2,Blue|None|Serif,0,Green|None|Sans-Serif,1
Participant 66,3,Blue|Illustration|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 66,4,Green|Image|Serif,0,Green|Image|Handwritten,1
Participant 66,5,Green|Illustration|Serif,1,Red|Image|Serif,0
Participant 66,6,Red|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 66,7,Red|None|Handwritten,0,Red|Illustration|Sans-Serif,1
Participant 66,8,Green|None|Serif,1,Blue|None|Handwritten,0
Participant 66,9,Green|Illustration|Sans-Serif,1,Red|Image|Serif,0
Participant 66,10,Red|Illustration|Sans-Serif,0,Green|None|Serif,1
Participant 66,11,Green|None|Handwritten,1,Blue|Image|Sans-Serif,0
Participant 66,12,Blue|None|Handwritten,1,Red|Illustration|Handwritten,0
Participant 66,13,Blue|Image|Serif,0,Green|Image|Serif,1
Participant 66,14,Blue|None|Sans-Serif,0,Green|Image|Handwritten,1
Participant 66,15,Blue|Image|Handwritten,1,Red|None|Handwritten,0
Participant 66,16,Green|Image|Sans-Serif,1,Blue|Illustration|Serif,0
Participant 66,17,Red|None|Sans-Serif,0,Green|None|Serif,1
Participant 66,18,Red|Illustration|Sans-Serif,1,Red|Illustration|Serif,0
Participant 66,19,Green|None|Handwritten,1,Red|Image|Handwritten,0
Participant 66,20,Red|Illustration|Serif,0,Green|None|Serif,1
Participant 66,21,Green|None|Sans-Serif,1,Red|Illustration|Serif,0
Participant 66,22,Red|Illustration|Handwritten,1,Red|Image|Handwritten,0
Participant 66,23,Green|None|Handwritten,1,Green|Image|Sans-Serif,0
Participant 66,24,Green|Image|Handwritten,1,Blue|Image|Handwritten,0
Participant 66,25,Blue|Image|Sans-Serif,1,Red|Illustration|Serif,0
Participant 66,26,Green|Illustration|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 66,27,Red|None|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 66,28,Green|Illustration|Serif,1,Red|Illustration|Handwritten,0
Participant 66,29,Red|None|Serif,0,Red|Image|Sans-Serif,1
Participant 66,30,Green|None|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 66,31,Blue|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 66,32,Green|Image|Sans-Serif,1,Green|Illustration|Sans-Serif,0
Participant 66,33,Blue|Image|Serif,0,Green|None|Sans-Serif,1
Participant 66,34,Green|None|Handwritten,1,Red|Illustration|Handwritten,0
Participant 65,0,Red|Image|Sans-Serif,0,Green|Image|Serif,1
Participant 65,1,Blue|Image|Serif,1,Red|Illustration|Handwritten,0
Participant 65,2,Green|Image|Serif,1,Green|None|Serif,0
Participant 65,3,Red|Image|Serif,0,Blue|None|Serif,1
Participant 65,4,Green|None|Sans-Serif,0,Green|Image|Handwritten,1
Participant 65,5,Red|None|Sans-Serif,0,Red|Illustration|Sans-Serif,1
Participant 65,6,Green|None|Handwritten,1,Red|None|Sans-Serif,0
Participant 65,7,Red|Image|Serif,0,Blue|None|Sans-Serif,1
Participant 65,8,Red|Image|Handwritten,1,Red|None|Handwritten,0
Participant 65,9,Blue|Illustration|Handwritten,0,Blue|Image|Sans-Serif,1
Participant 65,10,Blue|Illustration|Handwritten,0,Blue|Image|Handwritten,1
Participant 65,11,Blue|Illustration|Handwritten,1,Blue|None|Sans-Serif,0
Participant 65,12,Blue|None|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 65,13,Green|Illustration|Handwritten,1,Green|None|Handwritten,0
Participant 65,14,Red|None|Serif,0,Red|Illustration|Serif,1
Participant 65,15,Green|Image|Handwritten,1,Blue|Illustration|Sans-Serif,0
Participant 65,16,Red|Image|Handwritten,0,Red|Image|Serif,1
Participant 65,17,Green|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 65,18,Blue|Illustration|Serif,1,Green|None|Serif,0
Participant 65,19,Red|None|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 65,20,Blue|None|Serif,0,Blue|Illustration|Sans-Serif,1
Participant 65,21,Green|Illustration|Sans-Serif,1,Blue|Image|Handwritten,0
Participant 65,22,Blue|Image|Sans-Serif,1,Green|None|Handwritten,0
Participant 65,23,Red|None|Serif,0,Green|None|Serif,1
Participant 65,24,Green|Illustration|Handwritten,1,Red|Image|Serif,0
Participant 65,25,Blue|Image|Handwritten,1,Green|None|Handwritten,0
Participant 65,26,Green|Image|Sans-Serif,1,Blue|Image|Sans-Serif,0
Participant 65,27,Red|None|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 65,28,Blue|None|Sans-Serif,1,Red|Image|Handwritten,0
Participant 65,29,Green|None|Sans-Serif,1,Red|Image|Handwritten,0
Participant 65,30,Red|Illustration|Sans-Serif,1,Red|Image|Handwritten,0
Participant 65,31,Red|None|Serif,0,Blue|Image|Handwritten,1
Participant 65,32,Green|Image|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 65,33,Red|None|Sans-Serif,0,Green|Image|Serif,1
Participant 65,34,Blue|Image|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 64,0,Green|None|Serif,1,Blue|None|Sans-Serif,0
Participant 64,1,Blue|None|Sans-Serif,0,Green|Image|Handwritten,1
Participant 64,2,Green|Illustration|Handwritten,1,Red|Image|Serif,0
Participant 64,3,Red|Illustration|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 64,4,Blue|Illustration|Handwritten,1,Blue|None|Sans-Serif,0
Participant 64,5,Red|Illustration|Serif,0,Red|Illustration|Handwritten,1
Participant 64,6,Green|Image|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 64,7,Green|None|Handwritten,1,Red|Image|Handwritten,0
Participant 64,8,Red|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 64,9,Blue|Image|Serif,1,Green|None|Sans-Serif,0
Participant 64,10,Blue|Illustration|Handwritten,0,Green|Image|Serif,1
Participant 64,11,Red|Image|Handwritten,0,Blue|Image|Serif,1
Participant 64,12,Red|Illustration|Serif,0,Blue|Image|Handwritten,1
Participant 64,13,Blue|Illustration|Handwritten,0,Green|Illustration|Handwritten,1
Participant 64,14,Blue|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 64,15,Blue|Illustration|Sans-Serif,1,Blue|None|Sans-Serif,0
Participant 64,16,Red|Image|Sans-Serif,0,Blue|Image|Sans-Serif,1
Participant 64,17,Blue|Image|Serif,0,Green|Image|Handwritten,1
Participant 64,18,Green|None|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 64,19,Red|Illustration|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 64,20,Green|Image|Handwritten,1,Blue|None|Serif,0
Participant 64,21,Green|Illustration|Sans-Serif,1,Red|Illustration|Serif,0
Participant 64,22,Red|Image|Sans-Serif,0,Red|Image|Handwritten,1
Participant 64,23,Red|None|Serif,0,Red|Image|Handwritten,1
Participant 64,24,Red|None|Serif,0,Blue|None|Sans-Serif,1
Participant 64,25,Blue|Image|Serif,1,Red|None|Sans-Serif,0
Participant 64,26,Green|Image|Sans-Serif,1,Blue|None|Handwritten,0
Participant 64,27,Red|Illustration|Sans-Serif,0,Green|Illustration|Serif,1
Participant 64,28,Blue|Illustration|Sans-Serif,1,Blue|Image|Sans-Serif,0
Participant 64,29,Blue|Illustration|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 64,30,Red|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 64,31,Blue|Illustration|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 64,32,Blue|Illustration|Serif,0,Green|Illustration|Serif,1
Participant 64,33,Green|None|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 64,34,Blue|None|Serif,0,Green|Illustration|Sans-Serif,1
Participant 63,0,Red|None|Serif,0,Blue|Image|Sans-Serif,1
Participant 63,1,Red|Illustration|Serif,1,Red|None|Handwritten,0
Participant 63,2,Blue|None|Serif,0,Green|Illustration|Sans-Serif,1
Participant 63,3,Blue|Illustration|Serif,1,Green|Image|Serif,0
Participant 63,4,Red|Illustration|Handwritten,1,Red|Illustration|Serif,0
Participant 63,5,Green|Image|Handwritten,1,Green|None|Serif,0
Participant 63,6,Blue|None|Serif,1,Green|Illustration|Handwritten,0
Participant 63,7,Blue|Illustration|Sans-Serif,0,Blue|Image|Sans-Serif,1
Participant 63,8,Red|None|Sans-Serif,0,Red|None|Serif,1
Participant 63,9,Red|Image|Handwritten,1,Red|Image|Serif,0
Participant 63,10,Red|None|Handwritten,1,Red|None|Serif,0
Participant 63,11,Green|Image|Sans-Serif,0,Green|Image|Handwritten,1
Participant 63,12,Blue|None|Handwritten,1,Red|None|Handwritten,0
Participant 63,13,Blue|None|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 63,14,Green|Illustration|Handwritten,0,Green|Image|Serif,1
Participant 63,15,Green|Image|Serif,1,Green|None|Serif,0
Participant 63,16,Blue|Image|Serif,1,Green|Illustration|Sans-Serif,0
Participant 63,17,Red|None|Serif,0,Blue|Image|Serif,1
Participant 63,18,Blue|Illustration|Handwritten,1,Green|Image|Serif,0
Participant 63,19,Red|None|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 63,20,Blue|None|Handwritten,1,Green|None|Sans-Serif,0
Participant 63,21,Red|Image|Handwritten,0,Blue|None|Handwritten,1
Participant 63,22,Green|Image|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 63,23,Red|Illustration|Sans-Serif,0,Blue|None|Serif,1
Participant 63,24,Green|None|Serif,0,Blue|Illustration|Sans-Serif,1
Participant 63,25,Green|None|Serif,0,Green|Illustration|Serif,1
Participant 63,26,Green|None|Sans-Serif,1,Red|None|Handwritten,0
Participant 63,27,Blue|Image|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 63,28,Green|None|Sans-Serif,0,Blue|Image|Serif,1
Participant 63,29,Green|None|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 63,30,Red|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 63,31,Red|Illustration|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 63,32,Green|Illustration|Handwritten,1,Red|Illustration|Serif,0
Participant 63,33,Blue|Illustration|Handwritten,1,Blue|None|Serif,0
Participant 63,34,Green|Illustration|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 62,0,Blue|Image|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 62,1,Green|None|Serif,1,Red|None|Serif,0
Participant 62,2,Red|Illustration|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 62,3,Blue|None|Serif,1,Red|Image|Sans-Serif,0
Participant 62,4,Red|Image|Serif,0,Blue|Image|Serif,1
Participant 62,5,Blue|None|Sans-Serif,0,Blue|Image|Serif,1
Participant 62,6,Blue|Illustration|Serif,1,Red|Illustration|Handwritten,0
Participant 62,7,Green|Image|Sans-Serif,0,Green|Illustration|Serif,1
Participant 62,8,Green|Illustration|Serif,1,Blue|None|Handwritten,0
Participant 62,9,Red|Image|Serif,1,Red|None|Sans-Serif,0
Participant 62,10,Red|Image|Serif,0,Green|Image|Serif,1
Participant 62,11,Blue|Illustration|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 62,12,Green|None|Serif,1,Blue|None|Handwritten,0
Participant 62,13,Green|None|Serif,1,Blue|Image|Sans-Serif,0
Participant 62,14,Green|Illustration|Sans-Serif,1,Red|None|Handwritten,0
Participant 62,15,Green|None|Serif,1,Green|None|Sans-Serif,0
Participant 62,16,Red|Illustration|Handwritten,0,Blue|Image|Handwritten,1
Participant 62,17,Blue|Illustration|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 62,18,Red|None|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 62,19,Blue|Illustration|Sans-Serif,1,Green|Illustration|Serif,0
Participant 62,20,Blue|Image|Serif,0,Blue|Image|Sans-Serif,1
Participant 62,21,Blue|Illustration|Sans-Serif,0,Green|None|Handwritten,1
Participant 62,22,Blue|Illustration|Sans-Serif,1,Red|None|Handwritten,0
Participant 62,23,Green|None|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 62,24,Red|Illustration|Sans-Serif,0,Blue|None|Handwritten,1
Participant 62,25,Green|Image|Serif,1,Red|Image|Handwritten,0
Participant 62,26,Red|Illustration|Sans-Serif,0,Green|None|Serif,1
Participant 62,27,Red|Image|Serif,0,Red|Image|Sans-Serif,1
Participant 62,28,Green|Illustration|Handwritten,1,Red|Image|Serif,0
Participant 62,29,Red|Image|Serif,1,Red|Illustration|Sans-Serif,0
Participant 62,30,Blue|None|Handwritten,1,Red|Illustration|Handwritten,0
Participant 62,31,Green|Image|Serif,1,Blue|None|Handwritten,0
Participant 62,32,Blue|Illustration|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 62,33,Green|None|Serif,0,Blue|Illustration|Handwritten,1
Participant 62,34,Blue|Image|Handwritten,1,Blue|None|Sans-Serif,0
Participant 61,0,Red|Image|Serif,0,Red|Illustration|Serif,1
Participant 61,1,Blue|Illustration|Sans-Serif,0,Blue|None|Handwritten,1
Participant 61,2,Red|Image|Serif,0,Blue|None|Sans-Serif,1
Participant 61,3,Blue|Image|Handwritten,0,Green|Illustration|Handwritten,1
Participant 61,4,Red|Illustration|Serif,1,Blue|Image|Serif,0
Participant 61,5,Blue|None|Handwritten,0,Green|None|Handwritten,1
Participant 61,6,Green|Image|Serif,0,Green|Illustration|Sans-Serif,1
Participant 61,7,Green|Illustration|Sans-Serif,1,Blue|Image|Serif,0
Participant 61,8,Blue|Image|Handwritten,0,Blue|Illustration|Serif,1
Participant 61,9,Red|None|Serif,0,Blue|None|Sans-Serif,1
Participant 61,10,Red|Image|Serif,0,Blue|None|Serif,1
Participant 61,11,Blue|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 61,12,Red|Illustration|Sans-Serif,0,Blue|Image|Serif,1
Participant 61,13,Red|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 61,14,Red|Illustration|Serif,0,Blue|Image|Sans-Serif,1
Participant 61,15,Blue|Image|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 61,16,Blue|None|Serif,1,Red|None|Handwritten,0
Participant 61,17,Red|None|Sans-Serif,0,Blue|Image|Serif,1
Participant 61,18,Blue|None|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 61,19,Red|Image|Serif,0,Green|Image|Handwritten,1
Participant 61,20,Blue|None|Handwritten,1,Red|Illustration|Serif,0
Participant 61,21,Red|Illustration|Sans-Serif,0,Red|None|Handwritten,1
Participant 61,22,Green|None|Handwritten,1,Green|Illustration|Handwritten,0
Participant 61,23,Red|Image|Handwritten,0,Green|None|Sans-Serif,1
Participant 61,24,Red|None|Serif,0,Blue|Image|Serif,1
Participant 61,25,Blue|Image|Handwritten,1,Red|Illustration|Serif,0
Participant 61,26,Green|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 61,27,Red|Illustration|Sans-Serif,0,Red|None|Sans-Serif,1
Participant 61,28,Red|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 61,29,Blue|Illustration|Serif,1,Blue|Image|Serif,0
Participant 61,30,Blue|None|Serif,1,Red|Image|Sans-Serif,0
Participant 61,31,Red|None|Handwritten,1,Red|Illustration|Handwritten,0
Participant 61,32,Blue|Illustration|Handwritten,1,Green|Image|Serif,0
Participant 61,33,Red|Illustration|Serif,1,Red|Image|Handwritten,0
Participant 61,34,Green|Image|Sans-Serif,0,Green|Illustration|Serif,1
Participant 60,0,Green|Illustration|Handwritten,0,Blue|Image|Sans-Serif,1
Participant 60,1,Green|Illustration|Handwritten,1,Red|Illustration|Handwritten,0
Participant 60,2,Green|Illustration|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 60,3,Red|Image|Handwritten,0,Blue|None|Serif,1
Participant 60,4,Green|Image|Sans-Serif,0,Red|Illustration|Sans-Serif,1
Participant 60,5,Red|Illustration|Sans-Serif,1,Red|None|Handwritten,0
Participant 60,6,Green|Illustration|Handwritten,0,Green|None|Sans-Serif,1
Participant 60,7,Red|None|Handwritten,0,Green|Image|Sans-Serif,1
Participant 60,8,Blue|None|Handwritten,0,Blue|None|Serif,1
Participant 60,9,Green|Image|Handwritten,0,Red|Image|Sans-Serif,1
Participant 60,10,Blue|Image|Sans-Serif,1,Blue|Illustration|Handwritten,0
Participant 60,11,Blue|None|Serif,0,Blue|Image|Serif,1
Participant 60,12,Blue|None|Handwritten,1,Red|Image|Handwritten,0
Participant 60,13,Blue|Illustration|Serif,1,Blue|None|Serif,0
Participant 60,14,Red|Illustration|Sans-Serif,1,Green|Illustration|Sans-Serif,0
Participant 60,15,Blue|None|Serif,1,Red|None|Handwritten,0
Participant 60,16,Green|Image|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 60,17,Green|Illustration|Serif,1,Blue|Image|Handwritten,0
Participant 60,18,Red|Image|Handwritten,0,Green|Image|Serif,1
Participant 60,19,Green|None|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 60,20,Blue|Illustration|Serif,1,Blue|Image|Handwritten,0
Participant 60,21,Green|Illustration|Serif,1,Red|None|Sans-Serif,0
Participant 60,22,Blue|None|Handwritten,1,Blue|Image|Sans-Serif,0
